Date,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Movement
2014-01-06,0.1898989898989899,0.21616161616161617,0.18383838383838383,0.1919191919191919,0.21818181818181817,0
2014-01-06,0.19999999999999996,0.22020202020202015,0.1818181818181818,0.1818181818181818,0.2161616161616161,0
2014-01-06,0.23412698412698413,0.19444444444444445,0.17857142857142858,0.17857142857142858,0.21428571428571427,0
2014-01-06,0.2260536398467433,0.1743295019157088,0.19731800766283525,0.21264367816091953,0.1896551724137931,0
2014-01-06,0.21818181818181817,0.18181818181818182,0.2,0.2,0.2,0
2014-01-06,0.2033898305084746,0.18455743879472694,0.224105461393597,0.1694915254237288,0.2184557438794727,0
2014-01-06,0.17857142857142858,0.2757936507936508,0.17857142857142858,0.17857142857142858,0.1884920634920635,0
2014-01-06,0.2033898305084746,0.2184557438794727,0.23728813559322035,0.1694915254237288,0.1713747645951036,0
2014-01-06,0.17543859649122806,0.18128654970760233,0.17543859649122806,0.17543859649122806,0.29239766081871343,0
2014-01-06,0.2261904761904762,0.20436507936507936,0.19444444444444445,0.19642857142857142,0.17857142857142858,0
2014-01-06,0.2164750957854406,0.19157088122605365,0.20114942528735633,0.1724137931034483,0.21839080459770116,0
2014-01-06,0.23045267489711935,0.18518518518518517,0.2037037037037037,0.18518518518518517,0.19547325102880658,0
2014-01-06,0.20202020202020202,0.18181818181818182,0.19797979797979798,0.19393939393939394,0.22424242424242424,0
2014-01-06,0.25,0.18888888888888888,0.2111111111111111,0.18333333333333332,0.16666666666666666,0
2014-01-06,0.22807017543859648,0.19103313840155944,0.18323586744639375,0.1949317738791423,0.20272904483430798,0
2014-01-06,0.18867924528301888,0.20754716981132076,0.18867924528301888,0.18867924528301888,0.22641509433962265,0
2014-01-06,0.18965517241379312,0.22796934865900387,0.23180076628352494,0.17816091954022992,0.17241379310344832,0
2014-01-07,0.2413793103448276,0.21455938697318008,0.19731800766283525,0.1743295019157088,0.1724137931034483,1
2014-01-07,0.2,0.23030303030303031,0.20606060606060606,0.18181818181818182,0.18181818181818182,1
2014-01-07,0.23540489642184556,0.2128060263653484,0.19397363465160075,0.18832391713747645,0.1694915254237288,1
2014-01-07,0.22016460905349794,0.19753086419753085,0.1934156378600823,0.18518518518518517,0.2037037037037037,1
2014-01-07,0.21428571428571427,0.21428571428571427,0.19642857142857142,0.17857142857142858,0.19642857142857142,1
2014-01-07,0.2413793103448276,0.1781609195402299,0.2260536398467433,0.1724137931034483,0.18199233716475097,1
2014-01-07,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.17543859649122806,0.19298245614035087,1
2014-01-07,0.20370370370370375,0.20370370370370375,0.22222222222222227,0.1851851851851852,0.1851851851851852,1
2014-01-07,0.2,0.2080808080808081,0.22828282828282828,0.18181818181818182,0.18181818181818182,1
2014-01-07,0.2037037037037037,0.20987654320987653,0.2139917695473251,0.18724279835390947,0.18518518518518517,1
2014-01-07,0.18867924528301888,0.2222222222222222,0.18867924528301888,0.20754716981132076,0.1928721174004193,1
2014-01-07,0.18930041152263374,0.205761316872428,0.20987654320987653,0.19135802469135801,0.2037037037037037,1
2014-01-07,0.2181818181818182,0.20000000000000004,0.197979797979798,0.20000000000000004,0.18383838383838386,1
2014-01-07,0.18181818181818182,0.18787878787878787,0.18181818181818182,0.18181818181818182,0.26666666666666666,1
2014-01-07,0.23030303030303031,0.18181818181818182,0.18181818181818182,0.18787878787878787,0.21818181818181817,1
2014-01-07,0.17857142857142858,0.27976190476190477,0.17857142857142858,0.17857142857142858,0.18452380952380953,1
2014-01-07,0.21052631578947367,0.2378167641325536,0.18323586744639375,0.17543859649122806,0.19298245614035087,1
2014-01-07,0.2,0.21818181818181817,0.2,0.18181818181818182,0.2,1
2014-01-07,0.17543859649122806,0.1793372319688109,0.17543859649122806,0.17543859649122806,0.29434697855750486,1
2014-01-07,0.2181818181818182,0.18383838383838386,0.18181818181818185,0.197979797979798,0.2181818181818182,1
2014-01-07,0.1773879142300195,0.2612085769980507,0.20467836257309943,0.18128654970760236,0.1754385964912281,1
2014-01-07,0.2204007285974499,0.20036429872495445,0.20218579234972678,0.16939890710382513,0.20765027322404372,1
2014-01-07,0.20689655172413793,0.20881226053639848,0.21839080459770116,0.1781609195402299,0.18773946360153257,1
2014-01-07,0.21428571428571427,0.21428571428571427,0.19642857142857142,0.19642857142857142,0.17857142857142858,1
2014-01-08,0.19393939393939394,0.19797979797979798,0.20202020202020202,0.20606060606060606,0.2,0
2014-01-08,0.23214285714285715,0.21428571428571427,0.17857142857142858,0.17857142857142858,0.19642857142857142,0
2014-01-08,0.25396825396825395,0.20238095238095238,0.1865079365079365,0.17857142857142858,0.17857142857142858,0
2014-01-08,0.2,0.19595959595959597,0.2202020202020202,0.19393939393939394,0.1898989898989899,0
2014-01-08,0.2123015873015873,0.25,0.17857142857142858,0.17857142857142858,0.18055555555555555,0
2014-01-08,0.2777777777777778,0.2049808429118774,0.1724137931034483,0.1724137931034483,0.1724137931034483,0
2014-01-08,0.2003968253968254,0.20833333333333334,0.21428571428571427,0.18452380952380953,0.19246031746031747,0
2014-01-08,0.19642857142857142,0.19642857142857142,0.19642857142857142,0.1984126984126984,0.2123015873015873,0
2014-01-08,0.18383838383838383,0.20404040404040405,0.23030303030303031,0.18383838383838383,0.19797979797979798,0
2014-01-08,0.1984126984126984,0.20634920634920634,0.21825396825396826,0.18055555555555555,0.19642857142857142,0
2014-01-08,0.19642857142857142,0.24801587301587302,0.18452380952380953,0.19246031746031747,0.17857142857142858,0
2014-01-08,0.21264367816091953,0.2413793103448276,0.1724137931034483,0.1839080459770115,0.1896551724137931,0
2014-01-08,0.21818181818181817,0.18787878787878787,0.2,0.18181818181818182,0.21212121212121213,0
2014-01-08,0.22023809523809523,0.20833333333333334,0.19642857142857142,0.17857142857142858,0.19642857142857142,0
2014-01-08,0.2542372881355932,0.1864406779661017,0.2033898305084746,0.1694915254237288,0.1864406779661017,0
2014-01-08,0.1929824561403509,0.17933723196881093,0.2748538011695907,0.1773879142300195,0.1754385964912281,0
2014-01-08,0.23251028806584367,0.21193415637860089,0.1851851851851852,0.1851851851851852,0.1851851851851852,0
2014-01-08,0.19854280510018216,0.20765027322404372,0.1894353369763206,0.16939890710382513,0.23497267759562843,0
2014-01-08,0.20689655172413793,0.20689655172413793,0.1896551724137931,0.20689655172413793,0.1896551724137931,0
2014-01-08,0.19298245614035087,0.20272904483430798,0.21637426900584794,0.17738791423001948,0.21052631578947367,0
2014-01-08,0.17857142857142858,0.19642857142857142,0.17857142857142858,0.18253968253968253,0.2638888888888889,0
2014-01-08,0.2413793103448276,0.1724137931034483,0.1896551724137931,0.1724137931034483,0.22413793103448276,0
2014-01-08,0.1896551724137931,0.19157088122605365,0.23754789272030652,0.1724137931034483,0.20881226053639848,0
2014-01-08,0.1977401129943503,0.1694915254237288,0.192090395480226,0.2297551789077213,0.21092278719397364,0
2014-01-08,0.17857142857142858,0.28174603174603174,0.17857142857142858,0.17857142857142858,0.18253968253968253,0
2014-01-08,0.19642857142857142,0.21428571428571427,0.18452380952380953,0.19047619047619047,0.21428571428571427,0
2014-01-08,0.2,0.18518518518518517,0.23333333333333334,0.18333333333333332,0.19814814814814816,0
2014-01-08,0.2037037037037037,0.20987654320987653,0.21193415637860083,0.18518518518518517,0.18930041152263374,0
2014-01-08,0.17543859649122806,0.18128654970760233,0.17543859649122806,0.17543859649122806,0.29239766081871343,0
2014-01-08,0.20404040404040405,0.21818181818181817,0.2101010101010101,0.18585858585858586,0.18181818181818182,0
2014-01-08,0.18518518518518517,0.2037037037037037,0.21604938271604937,0.18518518518518517,0.20987654320987653,0
2014-01-08,0.18181818181818182,0.23636363636363636,0.21818181818181817,0.18181818181818182,0.18181818181818182,0
2014-01-08,0.18181818181818182,0.2202020202020202,0.21616161616161617,0.2,0.18181818181818182,0
2014-01-08,0.18055555555555555,0.2261904761904762,0.21825396825396826,0.19642857142857142,0.17857142857142858,0
2014-01-09,0.18867924528301888,0.21593291404612158,0.19916142557651992,0.20754716981132076,0.18867924528301888,0
2014-01-09,0.18181818181818182,0.2383838383838384,0.1919191919191919,0.20606060606060606,0.18181818181818182,0
2014-01-09,0.20527306967984935,0.2523540489642185,0.1694915254237288,0.1864406779661017,0.1864406779661017,0
2014-01-09,0.1896551724137931,0.22030651340996169,0.2049808429118774,0.1781609195402299,0.20689655172413793,0
2014-01-09,0.18518518518518517,0.2037037037037037,0.2222222222222222,0.18518518518518517,0.2037037037037037,0
2014-01-09,0.19393939393939394,0.21818181818181817,0.20606060606060606,0.2,0.18181818181818182,0
2014-01-09,0.18181818181818182,0.18787878787878787,0.18181818181818182,0.18181818181818182,0.26666666666666666,0
2014-01-09,0.2033898305084746,0.1864406779661017,0.2071563088512241,0.1694915254237288,0.2335216572504708,0
2014-01-09,0.2651072124756335,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.20857699805068225,0
2014-01-09,0.1871345029239766,0.24366471734892786,0.17738791423001948,0.19883040935672514,0.19298245614035087,0
2014-01-09,0.23333333333333334,0.20555555555555555,0.16666666666666666,0.17962962962962964,0.21481481481481482,0
2014-01-09,0.17857142857142858,0.18055555555555555,0.17857142857142858,0.19047619047619047,0.2718253968253968,0
2014-01-09,0.21818181818181817,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.23636363636363636,0
2014-01-09,0.17738791423001948,0.23196881091617932,0.1871345029239766,0.1949317738791423,0.20857699805068225,0
2014-01-09,0.21818181818181817,0.2222222222222222,0.1898989898989899,0.18787878787878787,0.18181818181818182,0
2014-01-09,0.21052631578947367,0.20857699805068225,0.18323586744639375,0.19298245614035087,0.2046783625730994,0
2014-01-09,0.2,0.23030303030303031,0.19595959595959597,0.18585858585858586,0.18787878787878787,0
2014-01-09,0.17857142857142858,0.2757936507936508,0.17857142857142858,0.17857142857142858,0.1884920634920635,0
2014-01-09,0.20000000000000004,0.21010101010101012,0.22020202020202023,0.18181818181818185,0.1878787878787879,0
2014-01-09,0.18518518518518517,0.18518518518518517,0.24074074074074073,0.18518518518518517,0.2037037037037037,0
2014-01-09,0.2261904761904762,0.21825396825396826,0.19642857142857142,0.17857142857142858,0.18055555555555555,0
2014-01-09,0.17543859649122806,0.18323586744639375,0.17543859649122806,0.17543859649122806,0.290448343079922,0
2014-01-09,0.1851851851851852,0.1851851851851852,0.2160493827160494,0.1851851851851852,0.22839506172839508,0
2014-01-09,0.2123015873015873,0.20634920634920634,0.18253968253968253,0.18452380952380953,0.21428571428571427,0
2014-01-09,0.2,0.20606060606060606,0.1898989898989899,0.20404040404040405,0.2,0
2014-01-09,0.20754716981132076,0.19916142557651992,0.21593291404612158,0.18867924528301888,0.18867924528301888,0
2014-01-10,0.23030303030303034,0.18181818181818185,0.18383838383838386,0.2161616161616162,0.1878787878787879,1
2014-01-10,0.1754385964912281,0.23001949317738793,0.22612085769980508,0.1929824561403509,0.1754385964912281,1
2014-01-10,0.19642857142857142,0.21626984126984128,0.20634920634920634,0.19047619047619047,0.19047619047619047,1
2014-01-10,0.22777777777777777,0.2074074074074074,0.18518518518518517,0.17592592592592593,0.2037037037037037,1
2014-01-10,0.2837301587301587,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.18055555555555555,1
2014-01-10,0.17738791423001948,0.22807017543859648,0.22612085769980506,0.17543859649122806,0.19298245614035087,1
2014-01-10,0.25,0.21428571428571427,0.17857142857142858,0.17857142857142858,0.17857142857142858,1
2014-01-10,0.20634920634920634,0.2328042328042328,0.16049382716049382,0.18342151675485008,0.21693121693121692,1
2014-01-10,0.2,0.2,0.2,0.21818181818181817,0.18181818181818182,1
2014-01-10,0.17543859649122806,0.18323586744639375,0.17543859649122806,0.17543859649122806,0.290448343079922,1
2014-01-10,0.17857142857142858,0.27380952380952384,0.17857142857142858,0.17857142857142858,0.19047619047619047,1
2014-01-10,0.1896551724137931,0.20689655172413793,0.17624521072796934,0.2260536398467433,0.20114942528735633,1
2014-01-10,0.20218579234972678,0.16393442622950818,0.20947176684881602,0.1785063752276867,0.2459016393442623,1
2014-01-10,0.18181818181818182,0.2,0.2,0.21818181818181817,0.2,1
2014-01-10,0.2,0.21818181818181817,0.2,0.2,0.18181818181818182,1
2014-01-10,0.1754385964912281,0.2105263157894737,0.21247563352826512,0.18323586744639378,0.2183235867446394,1
2014-01-10,0.18518518518518517,0.2037037037037037,0.2037037037037037,0.2222222222222222,0.18518518518518517,1
2014-01-13,0.1884920634920635,0.21428571428571427,0.19642857142857142,0.20436507936507936,0.19642857142857142,0
2014-01-13,0.23214285714285715,0.23214285714285715,0.17857142857142858,0.17857142857142858,0.17857142857142858,0
2014-01-13,0.18867924528301888,0.18867924528301888,0.24528301886792453,0.18867924528301888,0.18867924528301888,0
2014-01-13,0.20000000000000004,0.18989898989898993,0.21010101010101012,0.18181818181818185,0.2181818181818182,0
2014-01-13,0.18181818181818185,0.20000000000000004,0.197979797979798,0.20202020202020204,0.2181818181818182,0
2014-01-13,0.19672131147540983,0.22404371584699453,0.1930783242258652,0.18397085610200364,0.20218579234972678,0
2014-01-13,0.1984126984126984,0.19642857142857142,0.20634920634920634,0.18452380952380953,0.21428571428571427,0
2014-01-13,0.2,0.2,0.21818181818181817,0.18181818181818182,0.2,0
2014-01-13,0.21428571428571427,0.1865079365079365,0.19642857142857142,0.1884920634920635,0.21428571428571427,0
2014-01-13,0.21666666666666667,0.17777777777777778,0.18888888888888888,0.17222222222222222,0.24444444444444444,0
2014-01-13,0.19797979797979798,0.21818181818181817,0.20202020202020202,0.18181818181818182,0.2,0
2014-01-13,0.2202729044834308,0.1793372319688109,0.2202729044834308,0.1793372319688109,0.20077972709551656,0
2014-01-13,0.22580645161290322,0.1971326164874552,0.1774193548387097,0.16129032258064516,0.23835125448028674,0
2014-01-13,0.18181818181818182,0.2545454545454545,0.18181818181818182,0.2,0.18181818181818182,0
2014-01-13,0.18181818181818182,0.23636363636363636,0.18181818181818182,0.2,0.2,0
2014-01-13,0.2,0.21818181818181817,0.18181818181818182,0.2,0.2,0
2014-01-13,0.19713261648745523,0.1756272401433692,0.27240143369175635,0.19354838709677422,0.16129032258064518,0
2014-01-13,0.1781609195402299,0.1896551724137931,0.25287356321839083,0.20689655172413793,0.1724137931034483,0
2014-01-13,0.18383838383838383,0.25252525252525254,0.18787878787878787,0.18181818181818182,0.19393939393939394,0
2014-01-13,0.1754385964912281,0.1773879142300195,0.1754385964912281,0.1754385964912281,0.29629629629629634,0
2014-01-13,0.17857142857142858,0.27380952380952384,0.17857142857142858,0.17857142857142858,0.19047619047619047,0
2014-01-13,0.2101010101010101,0.1898989898989899,0.22424242424242424,0.19393939393939394,0.18181818181818182,0
2014-01-13,0.18867924528301888,0.20754716981132076,0.22641509433962265,0.18867924528301888,0.18867924528301888,0
2014-01-13,0.18383838383838383,0.18383838383838383,0.2222222222222222,0.18787878787878787,0.2222222222222222,0
2014-01-13,0.1743295019157088,0.21264367816091953,0.17624521072796934,0.26436781609195403,0.1724137931034483,0
2014-01-13,0.20202020202020196,0.1818181818181818,0.2161616161616161,0.1818181818181818,0.21818181818181812,0
2014-01-13,0.22413793103448276,0.18582375478927204,0.22796934865900384,0.1724137931034483,0.1896551724137931,0
2014-01-13,0.2074074074074074,0.18518518518518517,0.25925925925925924,0.17037037037037037,0.17777777777777778,0
2014-01-13,0.22030651340996169,0.19348659003831417,0.19731800766283525,0.19923371647509577,0.1896551724137931,0
2014-01-14,0.20754716981132076,0.20754716981132076,0.18867924528301888,0.20754716981132076,0.18867924528301888,1
2014-01-14,0.21604938271604937,0.2037037037037037,0.205761316872428,0.18518518518518517,0.18930041152263374,1
2014-01-14,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.2037037037037037,0.2037037037037037,1
2014-01-14,0.20754716981132076,0.18867924528301888,0.20754716981132076,0.18867924528301888,0.20754716981132076,1
2014-01-14,0.18181818181818182,0.2101010101010101,0.1919191919191919,0.2202020202020202,0.19595959595959597,1
2014-01-14,0.1851851851851852,0.20370370370370372,0.2078189300411523,0.1872427983539095,0.2160493827160494,1
2014-01-14,0.21414141414141416,0.20000000000000004,0.2181818181818182,0.18181818181818185,0.1858585858585859,1
2014-01-14,0.18518518518518517,0.20987654320987653,0.19547325102880658,0.18724279835390947,0.2222222222222222,1
2014-01-14,0.19642857142857142,0.21428571428571427,0.19642857142857142,0.21428571428571427,0.17857142857142858,1
2014-01-14,0.18181818181818182,0.18383838383838383,0.18181818181818182,0.18181818181818182,0.27070707070707073,1
2014-01-14,0.18908382066276802,0.1949317738791423,0.21832358674463936,0.18908382066276802,0.20857699805068225,1
2014-01-14,0.19298245614035087,0.19298245614035087,0.21052631578947367,0.17543859649122806,0.22807017543859648,1
2014-01-14,0.17857142857142858,0.2718253968253968,0.17857142857142858,0.17857142857142858,0.19246031746031747,1
2014-01-14,0.21052631578947367,0.17543859649122806,0.19298245614035087,0.19298245614035087,0.22807017543859648,1
2014-01-14,0.20370370370370372,0.20370370370370372,0.20000000000000004,0.1851851851851852,0.20740740740740743,1
2014-01-14,0.1754385964912281,0.1773879142300195,0.1754385964912281,0.1754385964912281,0.29629629629629634,1
2014-01-14,0.21031746031746032,0.21825396825396826,0.17857142857142858,0.19642857142857142,0.19642857142857142,1
2014-01-14,0.1785714285714286,0.2043650793650794,0.22222222222222224,0.19841269841269843,0.19642857142857145,1
2014-01-14,0.22807017543859648,0.17543859649122806,0.18323586744639375,0.17543859649122806,0.2378167641325536,1
2014-01-14,0.1884920634920635,0.23412698412698413,0.17857142857142858,0.20238095238095238,0.19642857142857142,1
2014-01-14,0.23434343434343435,0.18181818181818182,0.2,0.18181818181818182,0.20202020202020202,1
2014-01-14,0.21428571428571427,0.18253968253968253,0.20634920634920634,0.2003968253968254,0.19642857142857142,1
2014-01-14,0.22988505747126436,0.19731800766283525,0.1839080459770115,0.18582375478927204,0.20306513409961685,1
2014-01-14,0.22413793103448276,0.20689655172413793,0.18582375478927204,0.18773946360153257,0.19540229885057472,1
2014-01-14,0.21818181818181817,0.21818181818181817,0.18181818181818182,0.18181818181818182,0.2,1
2014-01-14,0.23214285714285715,0.19642857142857142,0.17857142857142858,0.18253968253968253,0.21031746031746032,1
2014-01-15,0.19797979797979798,0.19393939393939394,0.21414141414141413,0.21212121212121213,0.18181818181818182,1
2014-01-15,0.18128654970760236,0.2456140350877193,0.2183235867446394,0.17933723196881093,0.1754385964912281,1
2014-01-15,0.1871345029239766,0.24366471734892786,0.19103313840155944,0.1968810916179337,0.18128654970760233,1
2014-01-15,0.20754716981132076,0.1928721174004193,0.20335429769392033,0.20754716981132076,0.18867924528301888,1
2014-01-15,0.20754716981132076,0.19916142557651992,0.1970649895178197,0.20754716981132076,0.18867924528301888,1
2014-01-15,0.2037037037037037,0.2037037037037037,0.20164609053497942,0.18518518518518517,0.205761316872428,1
2014-01-15,0.2,0.21818181818181817,0.18383838383838383,0.2,0.19797979797979798,1
2014-01-15,0.2,0.21818181818181817,0.2,0.2,0.18181818181818182,1
2014-01-15,0.20238095238095238,0.17857142857142858,0.21626984126984128,0.17857142857142858,0.22420634920634921,1
2014-01-15,0.17543859649122806,0.20662768031189083,0.24366471734892786,0.18128654970760233,0.19298245614035087,1
2014-01-15,0.20754716981132076,0.21174004192872117,0.18867924528301888,0.19916142557651992,0.1928721174004193,1
2014-01-15,0.18253968253968253,0.1984126984126984,0.23809523809523808,0.18452380952380953,0.19642857142857142,1
2014-01-15,0.21626984126984128,0.20238095238095238,0.20634920634920634,0.19642857142857142,0.17857142857142858,1
2014-01-15,0.17857142857142858,0.2777777777777778,0.17857142857142858,0.17857142857142858,0.1865079365079365,1
2014-01-15,0.17857142857142858,0.21428571428571427,0.2222222222222222,0.19642857142857142,0.1884920634920635,1
2014-01-15,0.18518518518518517,0.18518518518518517,0.2037037037037037,0.18518518518518517,0.24074074074074073,1
2014-01-15,0.2222222222222222,0.17624521072796934,0.20689655172413793,0.19157088122605365,0.20306513409961685,1
2014-01-15,0.23636363636363636,0.19797979797979798,0.18383838383838383,0.18181818181818182,0.2,1
2014-01-15,0.18989898989898993,0.2181818181818182,0.21010101010101012,0.197979797979798,0.18383838383838386,1
2014-01-15,0.2222222222222222,0.1724137931034483,0.1896551724137931,0.2260536398467433,0.1896551724137931,1
2014-01-15,0.21626984126984128,0.2222222222222222,0.1865079365079365,0.17857142857142858,0.19642857142857142,1
2014-01-15,0.17543859649122806,0.18128654970760233,0.17543859649122806,0.17543859649122806,0.29239766081871343,1
2014-01-15,0.2280701754385965,0.2280701754385965,0.1754385964912281,0.1929824561403509,0.1754385964912281,1
2014-01-15,0.23214285714285715,0.21428571428571427,0.19642857142857142,0.17857142857142858,0.17857142857142858,1
2014-01-15,0.2,0.20202020202020202,0.2101010101010101,0.18181818181818182,0.20606060606060606,1
2014-01-15,0.1685185185185185,0.17037037037037037,0.23148148148148148,0.16666666666666666,0.26296296296296295,1
2014-01-15,0.18518518518518517,0.2222222222222222,0.2037037037037037,0.1934156378600823,0.19547325102880658,1
2014-01-15,0.19444444444444445,0.20833333333333334,0.2222222222222222,0.17857142857142858,0.19642857142857142,1
2014-01-15,0.18181818181818185,0.20000000000000004,0.2181818181818182,0.18181818181818185,0.2181818181818182,1
2014-01-15,0.2456140350877193,0.18323586744639378,0.2105263157894737,0.1851851851851852,0.1754385964912281,1
2014-01-16,0.19047619047619047,0.20238095238095238,0.17857142857142858,0.19642857142857142,0.23214285714285715,0
2014-01-16,0.21839080459770116,0.20114942528735633,0.19157088122605365,0.18007662835249041,0.20881226053639848,0
2014-01-16,0.24193548387096775,0.1774193548387097,0.22580645161290322,0.1774193548387097,0.1774193548387097,0
2014-01-16,0.21428571428571427,0.19642857142857142,0.17857142857142858,0.17857142857142858,0.23214285714285715,0
2014-01-16,0.2260536398467433,0.210727969348659,0.1896551724137931,0.1724137931034483,0.20114942528735633,0
2014-01-16,0.23728813559322035,0.1864406779661017,0.2033898305084746,0.18832391713747645,0.18455743879472694,0
2014-01-16,0.18181818181818182,0.18787878787878787,0.18181818181818182,0.18181818181818182,0.26666666666666666,0
2014-01-16,0.21818181818181817,0.2,0.18383838383838383,0.21616161616161617,0.18181818181818182,0
2014-01-16,0.1865079365079365,0.21825396825396826,0.22420634920634921,0.19047619047619047,0.18055555555555555,0
2014-01-16,0.19642857142857142,0.1984126984126984,0.20436507936507936,0.20436507936507936,0.19642857142857142,0
2014-01-16,0.24444444444444444,0.1658119658119658,0.20683760683760682,0.17435897435897435,0.20854700854700856,0
2014-01-16,0.18832391713747645,0.2128060263653484,0.2184557438794727,0.1694915254237288,0.21092278719397364,0
2014-01-16,0.20833333333333337,0.18253968253968256,0.1904761904761905,0.22619047619047622,0.1924603174603175,0
2014-01-16,0.2,0.2545454545454545,0.18181818181818182,0.18181818181818182,0.18181818181818182,0
2014-01-16,0.2436647173489279,0.18323586744639378,0.1929824561403509,0.20467836257309943,0.1754385964912281,0
2014-01-16,0.2241379310344828,0.20689655172413796,0.18965517241379312,0.20498084291187743,0.17432950191570884,0
2014-01-16,0.19841269841269843,0.20833333333333337,0.19841269841269843,0.19841269841269843,0.19642857142857145,0
2014-01-16,0.1754385964912281,0.1773879142300195,0.1754385964912281,0.1754385964912281,0.29629629629629634,0
2014-01-16,0.2550091074681239,0.16393442622950818,0.20218579234972678,0.19672131147540983,0.18214936247723132,0
